Number,Start date,End date,Start_hour,Start_dayofweek,Start station number,Start station,End station number,End station,Bike number,Bike model,Trip_duration_minutes,Start_lat,Start_lon,End_lat,End_lon,Trip_distance_km,duration,destination
133357334,2023-08-21 16:53:00,2023-08-21 17:09:00,16,0,1219,"Lower Marsh, Waterloo",300216,"Gas Holders, Battersea Park",58155,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.477966,-0.14785703,3.405132111069848,16.0,767
133358721,2023-08-21 17:23:00,2023-08-21 17:38:00,17,0,1219,"Lower Marsh, Waterloo",1080,"Great Tower Street, Monument",51973,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.51048489,-0.082989638,2.4312460823817177,15.0,118
133359892,2023-08-21 17:42:00,2023-08-21 17:46:00,17,0,1219,"Lower Marsh, Waterloo",200076,"Westminster Bridge Road, Elephant & Castle",58668,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.498386,-0.107913,0.4602571342084621,4.0,488
133360064,2023-08-21 17:45:00,2023-08-21 18:09:00,17,0,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",57034,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,24.0,755
133360637,2023-08-21 17:55:00,2023-08-21 18:26:00,17,0,1219,"Lower Marsh, Waterloo",200248,"Pitfield Street Central, Hoxton",59025,CLASSIC,31.0,51.5001394,-0.1139359999999953,51.53213,-0.08299,4.151981029902316,31.0,645
133360738,2023-08-21 17:56:00,2023-08-21 18:26:00,17,0,1219,"Lower Marsh, Waterloo",200248,"Pitfield Street Central, Hoxton",21405,CLASSIC,30.0,51.5001394,-0.1139359999999953,51.53213,-0.08299,4.151981029902316,30.0,645
133360902,2023-08-21 18:00:00,2023-08-21 18:28:00,18,0,1219,"Lower Marsh, Waterloo",200156,"Pott Street, Bethnal Green",56414,CLASSIC,28.0,51.5001394,-0.1139359999999953,51.527152,-0.058005,4.8991912686888455,28.0,557
133362146,2023-08-21 18:19:00,2023-08-21 18:46:00,18,0,1219,"Lower Marsh, Waterloo",3490,"Southwick Street, Paddington",50770,CLASSIC,27.0,51.5001394,-0.1139359999999953,51.51595344,-0.169249375,4.212693064844591,27.0,362
133363568,2023-08-21 18:46:00,2023-08-21 18:52:00,18,0,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",58772,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,6.0,37
133364703,2023-08-21 19:11:00,2023-08-21 19:31:00,19,0,1219,"Lower Marsh, Waterloo",1011,"Argyle Street, Kings Cross",58865,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.529416,-0.1239443999999991,3.328262556536219,20.0,50
133364955,2023-08-21 19:18:00,2023-08-21 20:09:00,19,0,1219,"Lower Marsh, Waterloo",200207,"Hartington Road, Stockwell",51466,CLASSIC,51.0,51.5001394,-0.1139359999999953,51.47787084,-0.126874471,2.633215181472928,51.0,607
133365002,2023-08-21 19:19:00,2023-08-21 19:28:00,19,0,1219,"Lower Marsh, Waterloo",200193,"Snowsfields, London Bridge",57020,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.50215353,-0.083632928,2.1094627167904827,9.0,593
133365145,2023-08-21 19:22:00,2023-08-21 20:00:00,19,0,1219,"Lower Marsh, Waterloo",3467,"Dock Street, Wapping",56245,CLASSIC,38.0,51.5001394,-0.1139359999999953,51.5097860151,-0.0681619805156,3.344815067233726,38.0,342
133366932,2023-08-21 20:23:00,2023-08-21 20:45:00,20,0,1219,"Lower Marsh, Waterloo",200149,"Watney Street, Shadwell",55094,CLASSIC,22.0,51.5001394,-0.1139359999999953,51.511542,-0.056667,4.161532068819892,22.0,550
133367201,2023-08-21 20:35:00,2023-08-21 20:49:00,20,0,1219,"Lower Marsh, Waterloo",22170,"Kennington Station, Kennington",57597,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.488852,-0.105593,1.3816201478912564,14.0,402
133369235,2023-08-21 23:03:00,2023-08-21 23:11:00,23,0,1219,"Lower Marsh, Waterloo",200084,"Doddington Grove, Kennington",58177,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.48692917,-0.102996299,1.6526615960116238,8.0,496
133369366,2023-08-21 23:19:00,2023-08-21 23:23:00,23,0,1219,"Lower Marsh, Waterloo",1212,"Concert Hall Approach 2, South Bank",51018,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,4.0,239
133373997,2023-08-22 08:27:00,2023-08-22 08:53:00,8,1,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",56787,CLASSIC,26.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,26.0,115
133374214,2023-08-22 08:31:00,2023-08-22 08:49:00,8,1,1219,"Lower Marsh, Waterloo",3471,"Chadwell Street, Angel",59386,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.53051587,-0.106408455,3.4176368382705813,18.0,346
133374399,2023-08-22 08:34:00,2023-08-22 08:49:00,8,1,1219,"Lower Marsh, Waterloo",1100444,"Strand, Strand_OLD",54636,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.509224,-0.124826,1.960579978832086,15.0,801
133374580,2023-08-22 08:36:00,2023-08-22 08:55:00,8,1,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",53969,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,19.0,5
133375374,2023-08-22 08:48:00,2023-08-22 08:57:00,8,1,1219,"Lower Marsh, Waterloo",200193,"Snowsfields, London Bridge",56638,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.50215353,-0.083632928,2.1094627167904827,9.0,593
133375454,2023-08-22 08:49:00,2023-08-22 08:59:00,8,1,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",53098,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,10.0,487
133375986,2023-08-22 09:00:00,2023-08-22 09:05:00,9,1,1219,"Lower Marsh, Waterloo",10628,"Cleaver Street, Kennington",52399,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.488105,-0.110121,1.3639786148899582,5.0,385
133376596,2023-08-22 09:15:00,2023-08-22 09:30:00,9,1,1219,"Lower Marsh, Waterloo",991,"Crosswall, Tower",56763,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.51159481,-0.077121322,2.848654820711113,15.0,30
133376673,2023-08-22 09:18:00,2023-08-22 09:32:00,9,1,1219,"Lower Marsh, Waterloo",999,"Queen Street 1, Bank",55212,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.51155322,-0.0929401,1.929361827051773,14.0,38
133377324,2023-08-22 09:41:00,2023-08-22 09:48:00,9,1,1219,"Lower Marsh, Waterloo",200132,"Gaywood  Street, Elephant & Castle",59935,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49605,-0.104193,0.8134152861611408,7.0,535
133380098,2023-08-22 12:11:00,2023-08-22 13:00:00,12,1,1219,"Lower Marsh, Waterloo",1113,"Trebovir Road, Earl's Court",60209,PBSC_EBIKE,49.0,51.5001394,-0.1139359999999953,51.49085368,-0.196170309,5.785737474017752,49.0,148
133380179,2023-08-22 12:14:00,2023-08-22 12:41:00,12,1,1219,"Lower Marsh, Waterloo",300020,"West Kensington Station, West Kensington",60121,PBSC_EBIKE,27.0,51.5001394,-0.1139359999999953,51.49087074,-0.206029743,6.458167212751196,27.0,671
133383626,2023-08-22 15:05:00,2023-08-22 15:13:00,15,1,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",52994,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.49368637,-0.111014912,0.7454929126758035,8.0,114
133384059,2023-08-22 15:24:00,2023-08-22 15:56:00,15,1,1219,"Lower Marsh, Waterloo",200227,"Westfield Library Corner, Shepherd's Bush",59854,CLASSIC,32.0,51.5001394,-0.1139359999999953,51.506093,-0.2242237,7.662295497751392,32.0,626
133384224,2023-08-22 15:31:00,2023-08-22 15:40:00,15,1,1219,"Lower Marsh, Waterloo",300050,"Walworth Square, Walworth",58630,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.491327,-0.096518684,1.5537116782946496,9.0,701
133385078,2023-08-22 16:08:00,2023-08-22 16:18:00,16,1,1219,"Lower Marsh, Waterloo",300224,"New Spring Gardens Walk, Vauxhall",59396,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.4878074485,-0.122759625866,1.50115727654847,10.0,773
133385114,2023-08-22 16:09:00,2023-08-22 16:33:00,16,1,1219,"Lower Marsh, Waterloo",1067,"St. James's Square, St. James's",56331,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.50742485,-0.134621209,1.6450213891329488,24.0,105
133385778,2023-08-22 16:30:00,2023-08-22 16:50:00,16,1,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",35351,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,20.0,755
133385813,2023-08-22 16:31:00,2023-08-22 16:50:00,16,1,1219,"Lower Marsh, Waterloo",300216,"Gas Holders, Battersea Park",59455,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.477966,-0.14785703,3.405132111069848,19.0,767
133385954,2023-08-22 16:35:00,2023-08-22 16:41:00,16,1,1219,"Lower Marsh, Waterloo",300208,"Lavington Street, Bankside",59407,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.5052241745,-0.0980318118664,1.237540465808984,6.0,759
133386433,2023-08-22 16:49:00,2023-08-22 17:00:00,16,1,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",57505,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,11.0,217
133388190,2023-08-22 17:24:00,2023-08-22 17:29:00,17,1,1219,"Lower Marsh, Waterloo",959,"Milroy Walk, South Bank",58984,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.50724437,-0.106237501,0.9529362826512656,5.0,0
133388509,2023-08-22 17:30:00,2023-08-22 17:38:00,17,1,1219,"Lower Marsh, Waterloo",200144,"Sea Containers, South Bank",18267,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.508033,-0.10682363,1.0063518291898443,8.0,545
133389947,2023-08-22 17:50:00,2023-08-22 18:13:00,17,1,1219,"Lower Marsh, Waterloo",3477,"Porchester Place, Paddington",53673,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.5147461,-0.1651640000000043,3.8997679806192265,23.0,349
133389977,2023-08-22 17:51:00,2023-08-22 18:00:00,17,1,1219,"Lower Marsh, Waterloo",961,"Union Street, The Borough",54693,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.50368837,-0.098497684,1.1391410563225703,9.0,2
133390334,2023-08-22 17:56:00,2023-08-22 18:31:00,17,1,1219,"Lower Marsh, Waterloo",300231,"Lambeth Palace Road, Waterloo",24330,CLASSIC,35.0,51.5001394,-0.1139359999999953,51.5000891978,-0.116628700672,0.1864731099993548,35.0,780
133390350,2023-08-22 17:56:00,2023-08-22 18:31:00,17,1,1219,"Lower Marsh, Waterloo",300231,"Lambeth Palace Road, Waterloo",53606,CLASSIC,35.0,51.5001394,-0.1139359999999953,51.5000891978,-0.116628700672,0.1864731099993548,35.0,780
133392771,2023-08-22 18:30:00,2023-08-22 18:47:00,18,1,1219,"Lower Marsh, Waterloo",2587,"Wormwood Street, Liverpool Street",55465,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.51615461,-0.082422399,2.815675614095445,17.0,259
133392847,2023-08-22 18:32:00,2023-08-22 18:51:00,18,1,1219,"Lower Marsh, Waterloo",1079,"Endsleigh Gardens, Euston",55862,CLASSIC,19.0,51.5001394,-0.1139359999999953,51.52683806,-0.130504336,3.1824576948845342,19.0,117
133392942,2023-08-22 18:33:00,2023-08-22 18:42:00,18,1,1219,"Lower Marsh, Waterloo",1073,"Kennington Road Post Office, Oval",55025,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.48478899,-0.110683213,1.7216791822838715,9.0,111
133392955,2023-08-22 18:33:00,2023-08-22 18:42:00,18,1,1219,"Lower Marsh, Waterloo",1073,"Kennington Road Post Office, Oval",59035,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.48478899,-0.110683213,1.7216791822838715,9.0,111
133393862,2023-08-22 18:49:00,2023-08-22 19:04:00,18,1,1219,"Lower Marsh, Waterloo",3481,"Rodney Road , Walworth",41851,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.49148474,-0.090220911,1.902990197423461,15.0,353
133395343,2023-08-22 19:20:00,2023-08-22 19:41:00,19,1,1219,"Lower Marsh, Waterloo",300225,"Normandy Road, Stockwell",55817,CLASSIC,21.0,51.5001394,-0.1139359999999953,51.473874,-0.11258096,2.922085867519708,21.0,774
133395578,2023-08-22 19:26:00,2023-08-22 19:41:00,19,1,1219,"Lower Marsh, Waterloo",300231,"Lambeth Palace Road, Waterloo",55658,CLASSIC,15.0,51.5001394,-0.1139359999999953,51.5000891978,-0.116628700672,0.1864731099993548,15.0,780
133402025,2023-08-23 07:08:00,2023-08-23 07:34:00,7,2,1219,"Lower Marsh, Waterloo",200189,"Phene Street, Chelsea",60368,PBSC_EBIKE,26.0,51.5001394,-0.1139359999999953,51.48498496,-0.167919869,4.099719290753924,26.0,589
133404160,2023-08-23 08:08:00,2023-08-23 08:24:00,8,2,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",59315,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,16.0,5
133404729,2023-08-23 08:18:00,2023-08-23 08:42:00,8,2,1219,"Lower Marsh, Waterloo",1077,"Royal London Hospital, Whitechapel",57523,CLASSIC,24.0,51.5001394,-0.1139359999999953,51.518675,-0.06111,4.196842454392171,24.0,115
133405232,2023-08-23 08:27:00,2023-08-23 08:41:00,8,2,1219,"Lower Marsh, Waterloo",300242,"Allington Street, Victoria",23861,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.496863,-0.1429434,2.040754607209946,14.0,790
133406467,2023-08-23 08:46:00,2023-08-23 08:55:00,8,2,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",57893,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,9.0,487
133408807,2023-08-23 09:50:00,2023-08-23 09:55:00,9,2,1219,"Lower Marsh, Waterloo",3448,"Webber Street , Southwark",51009,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.50069361,-0.102091246,0.8222046409384034,5.0,324
133409845,2023-08-23 10:45:00,2023-08-23 10:56:00,10,2,1219,"Lower Marsh, Waterloo",2666,"Howick Place, Westminster",51312,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49675303,-0.138733562,1.7573721978083898,11.0,272
133410850,2023-08-23 11:42:00,2023-08-23 12:05:00,11,2,1219,"Lower Marsh, Waterloo",1180,"Bourne Street, Belgravia",53621,CLASSIC,23.0,51.5001394,-0.1139359999999953,51.490959,-0.1532331,2.905649081063462,23.0,210
133411458,2023-08-23 12:12:00,2023-08-23 12:23:00,12,2,1219,"Lower Marsh, Waterloo",200202,"Storey's Gate, Westminster",50965,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.50070305,-0.129698963,1.0929082030962634,11.0,602
133411463,2023-08-23 12:12:00,2023-08-23 12:22:00,12,2,1219,"Lower Marsh, Waterloo",200202,"Storey's Gate, Westminster",58722,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.50070305,-0.129698963,1.0929082030962634,10.0,602
133411678,2023-08-23 12:22:00,2023-08-23 16:59:00,12,2,1219,"Lower Marsh, Waterloo",300237,"Tate Modern, Bankside",51273,CLASSIC,277.0,51.5001394,-0.1139359999999953,51.5067252868,-0.0988072461627,1.277807437217601,277.0,785
133416210,2023-08-23 15:38:00,2023-08-23 15:45:00,15,2,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",59215,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,7.0,235
133417583,2023-08-23 16:29:00,2023-08-23 17:03:00,16,2,1219,"Lower Marsh, Waterloo",200230,"Maplin Street, Mile End",58634,CLASSIC,34.0,51.5001394,-0.1139359999999953,51.525501,-0.032267204,6.316090983252816,34.0,628
133418243,2023-08-23 16:48:00,2023-08-23 17:00:00,16,2,1219,"Lower Marsh, Waterloo",1080,"Great Tower Street, Monument",54897,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.51048489,-0.082989638,2.4312460823817177,12.0,118
133418809,2023-08-23 17:03:00,2023-08-23 17:19:00,17,2,1219,"Lower Marsh, Waterloo",300004,"Harris Academy, Bermondsey",30259,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.492668,-0.072350665,2.996263134818365,16.0,657
133418889,2023-08-23 17:04:00,2023-08-23 17:10:00,17,2,1219,"Lower Marsh, Waterloo",10624,"Strata, Elephant & Castle",53616,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.493146,-0.099828,1.2484085599966404,6.0,381
133419607,2023-08-23 17:16:00,2023-08-23 17:27:00,17,2,1219,"Lower Marsh, Waterloo",300063,"Burgess Park Albany Road, Walworth",56565,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.48224,-0.0942844,2.4109118309089106,11.0,714
133420475,2023-08-23 17:31:00,2023-08-23 17:51:00,17,2,1219,"Lower Marsh, Waterloo",300204,"Victoria Rise, Clapham Common",51184,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.461376,-0.14780467,4.907087268347517,20.0,755
133420874,2023-08-23 17:38:00,2023-08-23 17:38:00,17,2,1219,"Lower Marsh, Waterloo",1219,"Lower Marsh, Waterloo",42104,CLASSIC,0.0,51.5001394,-0.1139359999999953,51.5001394,-0.1139359999999953,0.0,0.0,245
133422033,2023-08-23 17:54:00,2023-08-23 18:19:00,17,2,1219,"Lower Marsh, Waterloo",3490,"Southwick Street, Paddington",53077,CLASSIC,25.0,51.5001394,-0.1139359999999953,51.51595344,-0.169249375,4.212693064844591,25.0,362
133422563,2023-08-23 18:02:00,2023-08-23 18:22:00,18,2,1219,"Lower Marsh, Waterloo",2679,"George Row, Bermondsey",42104,CLASSIC,20.0,51.5001394,-0.1139359999999953,51.498585,-0.068981764,3.116593260935794,20.0,278
133423183,2023-08-23 18:12:00,2023-08-23 18:41:00,18,2,1219,"Lower Marsh, Waterloo",200156,"Pott Street, Bethnal Green",58655,CLASSIC,29.0,51.5001394,-0.1139359999999953,51.527152,-0.058005,4.8991912686888455,29.0,557
133426044,2023-08-23 18:57:00,2023-08-23 19:07:00,18,2,1219,"Lower Marsh, Waterloo",1122,"Ashley Place, Victoria",53886,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49616092,-0.140947636,1.921453944096177,10.0,156
133428268,2023-08-23 19:50:00,2023-08-23 20:01:00,19,2,1219,"Lower Marsh, Waterloo",1118,"Hampton Street, Walworth",51131,CLASSIC,11.0,51.5001394,-0.1139359999999953,51.49217002,-0.101536865,1.2337051830912131,11.0,153
133429574,2023-08-23 20:36:00,2023-08-23 20:42:00,20,2,1219,"Lower Marsh, Waterloo",1093,"Kennington Cross, Kennington",58123,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.48894022,-0.111435796,1.2572632716462344,6.0,131
133430285,2023-08-23 21:08:00,2023-08-23 21:09:00,21,2,1219,"Lower Marsh, Waterloo",200076,"Westminster Bridge Road, Elephant & Castle",57823,CLASSIC,1.0,51.5001394,-0.1139359999999953,51.498386,-0.107913,0.4602571342084621,1.0,488
133430650,2023-08-23 21:26:00,2023-08-23 21:34:00,21,2,1219,"Lower Marsh, Waterloo",300239,"Victory Place, Walworth",59780,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.492807,-0.091938,1.727358177427677,8.0,787
133431224,2023-08-23 22:01:00,2023-08-23 22:06:00,22,2,1219,"Lower Marsh, Waterloo",1078,"Lambeth Road, Vauxhall",51470,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49488108,-0.117974901,0.6481071309401357,5.0,116
133434479,2023-08-24 07:39:00,2023-08-24 07:57:00,7,3,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",59492,CLASSIC,18.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,18.0,5
133436757,2023-08-24 08:41:00,2023-08-24 08:50:00,8,3,1219,"Lower Marsh, Waterloo",200074,"Bury Place, Holborn",54370,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.51742,-0.1231899999999939,2.0254350314783816,9.0,487
133437464,2023-08-24 08:54:00,2023-08-24 09:11:00,8,3,1219,"Lower Marsh, Waterloo",3471,"Chadwell Street, Angel",52963,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.53051587,-0.106408455,3.4176368382705813,17.0,346
133439856,2023-08-24 10:44:00,2023-08-24 10:53:00,10,3,1219,"Lower Marsh, Waterloo",300238,"Southwark Street, Bankside",59215,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.5054099403,-0.0983410884509,1.2282563674937417,9.0,786
133440563,2023-08-24 11:31:00,2023-08-24 12:05:00,11,3,1219,"Lower Marsh, Waterloo",200163,"Jubilee Plaza, Canary Wharf",59894,CLASSIC,34.0,51.5001394,-0.1139359999999953,51.5034,-0.0202423000000067,6.495396305410283,34.0,564
133441103,2023-08-24 12:02:00,2023-08-24 12:05:00,12,3,1219,"Lower Marsh, Waterloo",200039,"Sail Street, Vauxhall",54902,CLASSIC,3.0,51.5001394,-0.1139359999999953,51.495656,-0.114605,0.5006777062662104,3.0,453
133442891,2023-08-24 13:32:00,2023-08-24 13:44:00,13,3,1219,"Lower Marsh, Waterloo",300242,"Allington Street, Victoria",30251,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.496863,-0.1429434,2.040754607209946,12.0,790
133443437,2023-08-24 13:57:00,2023-08-24 14:02:00,13,3,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",55925,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133443881,2023-08-24 14:21:00,2023-08-24 14:30:00,14,3,1219,"Lower Marsh, Waterloo",3480,"Smith Square, Westminster",15852,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49580589,-0.127575233,1.0600113106973477,9.0,352
133444610,2023-08-24 14:58:00,2023-08-24 15:05:00,14,3,1219,"Lower Marsh, Waterloo",963,"Bankside Mix, Bankside",53784,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.50581776,-0.100186337,1.14210208536306,7.0,4
133444929,2023-08-24 15:21:00,2023-08-24 15:29:00,15,3,1219,"Lower Marsh, Waterloo",1208,"Dickens Square, Borough",55269,CLASSIC,8.0,51.5001394,-0.1139359999999953,51.49679128,-0.093913472,1.4351451558604398,8.0,235
133445455,2023-08-24 15:49:00,2023-08-24 16:03:00,15,3,1219,"Lower Marsh, Waterloo",1213,"Curlew Street, Shad Thames",55656,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.50227992,-0.074189225,2.761493814592775,14.0,240
133446159,2023-08-24 16:19:00,2023-08-24 16:26:00,16,3,1219,"Lower Marsh, Waterloo",200144,"Sea Containers, South Bank",22848,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.508033,-0.10682363,1.0063518291898443,7.0,545
133446857,2023-08-24 16:44:00,2023-08-24 16:51:00,16,3,1219,"Lower Marsh, Waterloo",1190,"Kennington Lane Rail Bridge, Vauxhall",59565,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.4863434,-0.1224923999999987,1.644442760607803,7.0,218
133446904,2023-08-24 16:45:00,2023-08-24 16:55:00,16,3,1219,"Lower Marsh, Waterloo",1070,"Bricklayers Arms, Borough",53000,CLASSIC,10.0,51.5001394,-0.1139359999999953,51.49506109,-0.085814489,2.026932436322464,10.0,108
133447853,2023-08-24 17:13:00,2023-08-24 17:19:00,17,3,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",50540,CLASSIC,6.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,6.0,37
133448102,2023-08-24 17:19:00,2023-08-24 17:32:00,17,3,1219,"Lower Marsh, Waterloo",1040,"West Smithfield Rotunda, Farringdon",52957,CLASSIC,13.0,51.5001394,-0.1139359999999953,51.51821864,-0.100791005,2.206575401538582,13.0,78
133449009,2023-08-24 17:39:00,2023-08-24 17:44:00,17,3,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",59026,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133449425,2023-08-24 17:47:00,2023-08-24 18:01:00,17,3,1219,"Lower Marsh, Waterloo",2637,"Bermondsey Street, Bermondsey",55748,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.49785559,-0.081608045,2.252168452574106,14.0,264
133451195,2023-08-24 18:22:00,2023-08-24 18:27:00,18,3,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",42129,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133452981,2023-08-24 18:59:00,2023-08-24 19:06:00,18,3,1219,"Lower Marsh, Waterloo",3458,"Waterloo Place, St. James's",53628,CLASSIC,7.0,51.5001394,-0.1139359999999953,51.50663341,-0.131773845,1.4303132447188944,7.0,334
133453669,2023-08-24 19:19:00,2023-08-24 19:36:00,19,3,1219,"Lower Marsh, Waterloo",3450,"Great Titchfield Street, Fitzrovia",54113,CLASSIC,17.0,51.5001394,-0.1139359999999953,51.52025302,-0.141327271,2.9317953218558976,17.0,326
133454624,2023-08-24 19:50:00,2023-08-24 20:02:00,19,3,1219,"Lower Marsh, Waterloo",985,"Hatton Garden, Holborn",24032,CLASSIC,12.0,51.5001394,-0.1139359999999953,51.51882555,-0.108028472,2.11764525912027,12.0,25
133455445,2023-08-24 20:22:00,2023-08-24 20:31:00,20,3,1219,"Lower Marsh, Waterloo",1189,"Long Lane , Bermondsey",58085,CLASSIC,9.0,51.5001394,-0.1139359999999953,51.49907558,-0.085666316,1.96042971275128,9.0,217
133455947,2023-08-24 20:47:00,2023-08-24 20:52:00,20,3,1219,"Lower Marsh, Waterloo",998,"Lollard Street, Vauxhall",54573,CLASSIC,5.0,51.5001394,-0.1139359999999953,51.49288067,-0.114934001,0.8100853536111423,5.0,37
133456605,2023-08-24 21:24:00,2023-08-24 21:40:00,21,3,1219,"Lower Marsh, Waterloo",1151,"Whitehall Place, Strand",58056,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.50654321,-0.123179697,0.9572864019790313,16.0,182
133456611,2023-08-24 21:25:00,2023-08-24 21:41:00,21,3,1219,"Lower Marsh, Waterloo",1151,"Whitehall Place, Strand",59326,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.50654321,-0.123179697,0.9572864019790313,16.0,182
133456629,2023-08-24 21:26:00,2023-08-24 21:40:00,21,3,1219,"Lower Marsh, Waterloo",1151,"Whitehall Place, Strand",54973,CLASSIC,14.0,51.5001394,-0.1139359999999953,51.50654321,-0.123179697,0.9572864019790313,14.0,182
133461086,2023-08-25 08:03:00,2023-08-25 08:19:00,8,4,1219,"Lower Marsh, Waterloo",964,"Bath Street, St. Luke's",59924,CLASSIC,16.0,51.5001394,-0.1139359999999953,51.52589324,-0.090847761,3.279248835415176,16.0,5
133465456,2023-08-25 10:59:00,2023-08-25 11:03:00,10,4,1219,"Lower Marsh, Waterloo",1076,"Walnut Tree Walk, Vauxhall",53501,CLASSIC,4.0,51.5001394,-0.1139359999999953,51.49368637,-0.111014912,0.7454929126758035,4.0,114
